0.001,0.99998
0.005995,0.99937
0.01099,0.99746
0.015985,0.99307
0.02098,0.98417
0.025975,0.96739
0.03097,0.93707
0.035965,0.88266
0.04096,0.77996
0.045955,0.55061
0.05095,0.098564
0.055945,0.14654
0.06094,0.11575
0.065935,0.099088
0.07093,0.083044
0.075925,0.062162
0.08092,0.075993
0.085915,0.045877
0.09091,0.06075
0.095905,0.058513
0.1009,0.060376
0.1059,0.060567
0.11089,0.059559
0.11589,0.059333
0.12088,0.059078
0.12588,0.058918
0.13087,0.058822
0.13586,0.05882
0.14086,0.058935
0.14586,0.059176
0.15085,0.059538
0.15585,0.060014
0.16084,0.060593
0.16583,0.061267
0.17083,0.062026
0.17583,0.062864
0.18082,0.063773
0.18582,0.064751
0.19081,0.065792
0.19581,0.066894
0.2008,0.068054
0.2058,0.069268
0.21079,0.070534
0.21579,0.071851
0.22078,0.073214
0.22578,0.074624
0.23077,0.076078
0.23577,0.077576
0.24076,0.079115
0.24576,0.080695
0.25075,0.082316
0.25575,0.083974
0.26074,0.08567
0.26573,0.087401
0.27073,0.089167
0.27572,0.090966
0.28072,0.092799
0.28571,0.094664
0.29071,0.09656
0.2957,0.098488
0.3007,0.10045
0.30569,0.10243
0.31069,0.10445
0.31568,0.10649
0.32068,0.10856
0.32567,0.11066
0.33067,0.11278
0.33567,0.11493
0.34066,0.1171
0.34565,0.1193
0.35065,0.12152
0.35564,0.12376
0.36064,0.12603
0.36564,0.12832
0.37063,0.13063
0.37562,0.13296
0.38062,0.13531
0.38561,0.13769
0.39061,0.14008
0.39561,0.14249
0.4006,0.14492
0.40559,0.14736
0.41059,0.14983
0.41558,0.15231
0.42058,0.15481
0.42558,0.15732
0.43057,0.15985
0.43556,0.1624
0.44056,0.16496
0.44556,0.16754
0.45055,0.17013
0.45555,0.17273
0.46054,0.17535
0.46553,0.17798
0.47053,0.18062
0.47553,0.18327
0.48052,0.18594
0.48552,0.18861
0.49051,0.1913
0.4955,0.194
0.5005,0.19671
0.5055,0.19943
0.51049,0.20215
0.51549,0.20489
0.52048,0.20764
0.52548,0.21039
0.53047,0.21315
0.53546,0.21592
0.54046,0.2187
0.54546,0.22148
0.55045,0.22427
0.55544,0.22707
0.56044,0.22987
0.56544,0.23268
0.57043,0.23549
0.57543,0.23831
0.58042,0.24113
0.58542,0.24396
0.59041,0.24679
0.5954,0.24962
0.6004,0.25246
0.6054,0.2553
0.61039,0.25815
0.61538,0.261
0.62038,0.26385
0.62538,0.2667
0.63037,0.26955
0.63537,0.27241
0.64036,0.27526
0.64536,0.27812
0.65035,0.28098
0.65534,0.28384
0.66034,0.28669
0.66533,0.28955
0.67033,0.29241
0.67533,0.29527
0.68032,0.29813
0.68532,0.30098
0.69031,0.30384
0.6953,0.30669
0.7003,0.30954
0.7053,0.3124
0.71029,0.31524
0.71528,0.31809
0.72028,0.32093
0.72528,0.32378
0.73027,0.32661
0.73527,0.32945
0.74026,0.33228
0.74526,0.33511
0.75025,0.33794
0.75524,0.34076
0.76024,0.34357
0.76523,0.34639
0.77023,0.3492
0.77522,0.352
0.78022,0.3548
0.78521,0.3576
0.79021,0.36039
0.79521,0.36317
0.8002,0.36595
0.80519,0.36873
0.81019,0.3715
0.81518,0.37426
0.82018,0.37702
0.82517,0.37977
0.83017,0.38251
0.83517,0.38525
0.84016,0.38799
0.84515,0.39071
0.85015,0.39343
0.85515,0.39614
0.86014,0.39885
0.86513,0.40155
0.87013,0.40424
0.87512,0.40693
0.88012,0.40961
0.88511,0.41228
0.89011,0.41494
0.89511,0.41759
0.9001,0.42024
0.90509,0.42288
0.91009,0.42551
0.91509,0.42814
0.92008,0.43075
0.92507,0.43336
0.93007,0.43596
0.93506,0.43855
0.94006,0.44114
0.94506,0.44371
0.95005,0.44628
0.95505,0.44883
0.96004,0.45138
0.96503,0.45392
0.97003,0.45645
0.97503,0.45898
0.98002,0.46149
0.98501,0.46399
0.99001,0.46649
0.995,0.46898
1,0.47145
1,0.47145
1.0102,0.47649
1.0204,0.48148
1.0306,0.48643
1.0408,0.49135
1.051,0.49622
1.0612,0.50106
1.0714,0.50585
1.0816,0.51061
1.0918,0.51532
1.102,0.52
1.1122,0.52463
1.1224,0.52922
1.1327,0.53377
1.1429,0.53827
1.1531,0.54274
1.1633,0.54717
1.1735,0.55155
1.1837,0.55589
1.1939,0.56019
1.2041,0.56445
1.2143,0.56867
1.2245,0.57285
1.2347,0.57698
1.2449,0.58108
1.2551,0.58513
1.2653,0.58914
1.2755,0.59312
1.2857,0.59705
1.2959,0.60094
1.3061,0.60479
1.3163,0.6086
1.3265,0.61237
1.3367,0.6161
1.3469,0.6198
1.3571,0.62345
1.3673,0.62706
1.3776,0.63064
1.3878,0.63418
1.398,0.63768
1.4082,0.64114
1.4184,0.64456
1.4286,0.64795
1.4388,0.6513
1.449,0.65461
1.4592,0.65789
1.4694,0.66113
1.4796,0.66433
1.4898,0.6675
1.5,0.67063
1.5102,0.67373
1.5204,0.6768
1.5306,0.67983
1.5408,0.68282
1.551,0.68578
1.5612,0.68871
1.5714,0.69161
1.5816,0.69447
1.5918,0.6973
1.602,0.7001
1.6122,0.70287
1.6224,0.70561
1.6327,0.70831
1.6429,0.71098
1.6531,0.71363
1.6633,0.71624
1.6735,0.71883
1.6837,0.72138
1.6939,0.72391
1.7041,0.7264
1.7143,0.72887
1.7245,0.73131
1.7347,0.73372
1.7449,0.73611
1.7551,0.73847
1.7653,0.7408
1.7755,0.7431
1.7857,0.74538
1.7959,0.74763
1.8061,0.74986
1.8163,0.75206
1.8265,0.75423
1.8367,0.75639
1.8469,0.75851
1.8571,0.76061
1.8673,0.76269
1.8776,0.76475
1.8878,0.76678
1.898,0.76879
1.9082,0.77078
1.9184,0.77274
1.9286,0.77468
1.9388,0.7766
1.949,0.7785
1.9592,0.78038
1.9694,0.78223
1.9796,0.78407
1.9898,0.78588
2,0.78767
