0.001,0.99536
0.0050405,0.0034334
0.0090811,0.0010598
0.013122,0.0010694
0.017162,0.0011307
0.021203,0.0012106
0.025243,0.0013147
0.029284,0.0014577
0.033324,0.0016407
0.037365,0.0018595
0.041405,0.0021105
0.045446,0.0023918
0.049486,0.0027024
0.053527,0.0030416
0.057568,0.0034087
0.061608,0.0038036
0.065649,0.0042258
0.069689,0.0046752
0.07373,0.0051515
0.07777,0.0056547
0.081811,0.0061845
0.085851,0.0067407
0.089892,0.0073234
0.093932,0.0079323
0.097973,0.0085673
0.10201,0.0092283
0.10605,0.0099152
0.11009,0.010628
0.11414,0.011366
0.11818,0.01213
0.12222,0.012919
0.12626,0.013733
0.1303,0.014572
0.13434,0.015437
0.13838,0.016326
0.14242,0.017239
0.14646,0.018178
0.1505,0.01914
0.15454,0.020127
0.15858,0.021138
0.16262,0.022173
0.16666,0.023231
0.1707,0.024313
0.17474,0.025418
0.17878,0.026547
0.18282,0.027698
0.18686,0.028873
0.19091,0.03007
0.19495,0.031289
0.19899,0.032531
0.20303,0.033795
0.20707,0.035081
0.21111,0.036389
0.21515,0.037718
0.21919,0.039069
0.22323,0.040441
0.22727,0.041833
0.23131,0.043247
0.23535,0.044681
0.23939,0.046136
0.24343,0.04761
0.24747,0.049105
0.25151,0.0531
0.25555,0.054241
0.25959,0.055221
0.26364,0.05633
0.26768,0.05757
0.27172,0.058921
0.27576,0.060364
0.2798,0.061883
0.28384,0.063468
0.28788,0.065109
0.29192,0.066799
0.29596,0.068531
0.3,0.070301
0.368,0.10331
0.436,0.1381
0.504,0.17457
0.572,0.21313
0.64,0.25392
0.708,0.29533
0.776,0.3358
0.844,0.3752
0.912,0.41322
0.98,0.44963
1.048,0.48426
1.116,0.51698
1.184,0.54776
1.252,0.57659
1.32,0.60351
1.388,0.62856
1.456,0.65183
1.524,0.67342
1.592,0.69341
1.66,0.71193
1.728,0.72906
1.796,0.74491
1.864,0.75958
1.932,0.77316
2,0.78574
