# Generated by QuTiP: 501x6 real matrix in decimal format [',' separated values].
0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
10.2000000000,0.9830746794,0.9911218302,0.9586587776,0.9861468084,0.9867310926
20.4000000000,1.0017390834,0.9289782595,1.0004221264,0.9995930292,0.9954026418
30.6000000000,0.9948466338,0.9446132039,0.9999810092,0.9997111653,0.9948191928
40.8000000000,0.9979732716,0.9711832638,0.9996966804,0.9998269111,0.9996127777
51.0000000000,1.0002406576,0.9682155016,0.9995597363,0.9994082502,1.0005615002
61.2000000000,1.0099195014,0.9759959153,1.0000262246,0.9994176059,0.9999840523
71.4000000000,1.0008862653,0.9864138379,1.0012024399,1.0636150286,0.9999317925
81.6000000000,1.0000500863,0.9878337289,0.9951838995,1.0021791943,1.0022946674
91.8000000000,0.9999961185,0.9893984769,0.9986582863,1.0002141996,1.0001465138
102.0000000000,1.0015207835,0.9931194700,0.9978362134,0.9916593361,0.9994003182
112.2000000000,1.0025715242,0.9947562717,0.9985830789,0.9997542118,0.9982589900
122.4000000000,1.0041025261,0.9970327659,1.0006496391,1.0021806902,0.9994874763
132.6000000000,1.0025004722,0.9970576308,1.0005731980,0.9949229833,1.0002136800
142.8000000000,1.0038484783,0.9972659648,0.9974684588,1.0008405626,1.0001541169
153.0000000000,1.0000894254,0.9979515549,1.0008869038,1.0035393306,0.9992504992
163.2000000000,1.0005506704,0.9918750089,0.9968489251,0.9998758458,1.0006369887
173.4000000000,1.0000646493,0.9987746587,0.9997727449,0.9999940729,1.0036120602
183.6000000000,1.0008618541,1.0046936956,1.0002445641,1.0022451044,1.0005764470
193.8000000000,1.0026743727,0.9991827848,0.9957778574,0.9994019415,0.9971594316
204.0000000000,0.9998446891,0.9990732703,1.0014028029,0.9998470491,0.9996986819
214.2000000000,0.9942578932,1.0000535189,0.9994911954,1.0017450452,0.9938357774
224.4000000000,1.0002753062,0.9815385745,1.0010610060,1.0005769530,0.9990595241
234.6000000000,0.9955620983,0.9990114779,1.0018877062,1.0010603812,1.0051779635
244.8000000000,1.0037717102,0.9957271137,0.9994740722,0.9974634713,1.0012053194
255.0000000000,0.9992542182,0.9955428982,0.9994846406,0.9991838093,0.9999128209
265.2000000000,1.0006518934,0.9989771565,1.0006793461,0.9997495841,0.9995900561
275.4000000000,0.9976309921,0.9993797208,0.9998683174,1.0000711477,1.0004639476
285.6000000000,1.0004414777,0.9951184759,0.9978331996,0.9980208708,1.0033722656
295.8000000000,1.0001355655,0.9997750107,0.9998069397,1.0001583693,1.0037073926
306.0000000000,1.0144697101,1.0008573079,0.9998309709,1.0006016060,0.9969054502
316.2000000000,1.0013852465,0.9997055046,1.0000866979,0.9979909845,1.0002673829
326.4000000000,0.9996211632,0.9982242623,1.0009315244,0.9929891634,0.9630301148
336.6000000000,0.9796282189,0.9994097966,0.9960855200,1.0016528132,0.9986346867
346.8000000000,0.9959236429,0.9936220070,1.0470473430,1.0001524383,1.0156292907
357.0000000000,1.0000237555,1.0018587908,0.9814581650,1.0020080505,1.0027835086
367.2000000000,1.0002081687,1.0000555842,1.0000301804,1.0009465738,0.9997600893
377.4000000000,1.0442071240,1.0010158531,0.9892539636,0.9995739545,0.9997745065
387.6000000000,0.9907227482,0.9983051274,1.0003081386,1.0046371632,0.9994917508
397.8000000000,1.0001303640,0.9823027961,1.0002042296,1.0013589110,0.9996638789
408.0000000000,1.0007621795,1.0005161127,1.0003573483,0.9983729189,1.0074545169
418.2000000000,0.9995025940,1.0008292350,0.9992496057,0.9997711228,1.0001216049
428.4000000000,0.9990787831,1.0002813143,1.0012191650,0.9979080243,1.0001863239
438.6000000000,1.0014675800,1.0093559092,0.9995096730,1.0003385281,0.9997834719
448.8000000000,1.0002168033,0.9971925778,0.9996589513,0.9997204437,0.9995794121
459.0000000000,0.9999680990,0.9888420926,0.9995168034,0.9999774059,1.0019367721
469.2000000000,0.9837694333,0.9946401408,0.9990952239,0.9995145845,1.0095203953
479.4000000000,0.9979064302,1.0003625193,1.0043051467,1.0014592318,0.9995146730
489.6000000000,1.0014771727,1.0018430330,0.9932649104,1.0018436743,0.9909054290
499.8000000000,1.0003079728,1.0347610247,0.9996017495,0.9994474461,1.0003310655
510.0000000000,0.9996293134,0.9926814937,1.0009451077,1.0274328840,1.0000398055
520.2000000000,0.9997582439,1.0009646679,0.9967512135,1.0002060908,1.0005348766
530.4000000000,1.0005422161,0.9959122081,0.9993148082,0.9996136826,1.0040607144
540.6000000000,0.9992979929,0.9994400119,1.0070783121,0.9994446055,1.0005876320
550.8000000000,1.0007769264,0.9994639477,0.9984145388,0.9999201452,1.0014390632
561.0000000000,0.9965416610,1.0142188521,0.9998029844,1.0003641834,1.0081191917
571.2000000000,0.9931511568,0.9983325355,1.0100172317,0.9987035773,0.9978556604
581.4000000000,1.0004700550,1.0009750581,0.9997000616,1.0018721474,0.9978069271
591.6000000000,0.9887384663,1.0064487879,1.0001358992,1.0070995806,0.9996735960
601.8000000000,1.0000076623,1.0004684496,1.0120627198,1.0039528161,0.9996772255
612.0000000000,0.9987831817,1.0025412322,1.0021456016,1.0082933009,1.0001806759
622.2000000000,0.9989242076,0.9989511463,0.9994789635,0.9411001229,0.9982533624
632.4000000000,1.0011585445,1.0017845473,1.0010704505,0.9991523964,1.0022639051
642.6000000000,1.0011359274,0.9997889911,0.9887012457,0.9998593814,1.0019547529
652.8000000000,1.0006277716,0.9979475690,1.0009451332,1.0001103747,0.9991866242
663.0000000000,1.0003315372,0.9991715246,0.9995398446,0.9994537444,1.0016588882
673.2000000000,1.0034242488,1.0013883005,0.9976201194,0.9995840038,1.0015121471
683.4000000000,1.0005373991,0.9996098509,1.0253557965,0.9988480785,1.0000071082
693.6000000000,1.0459321847,1.0003941103,0.9986112389,0.9941175829,1.0001155468
703.8000000000,1.0022955458,1.0000476928,1.0031466926,1.0007051847,1.0001378458
714.0000000000,0.9992295703,1.0069324573,1.0058880921,1.0003654225,0.9998879204
724.2000000000,0.9998263112,1.0006203918,0.9998167702,0.9928836460,0.9999101736
734.4000000000,1.0014051445,1.0022530318,1.0001401220,1.0003082148,1.0020859582
744.6000000000,1.0036066537,1.0008394314,0.9974671414,1.0015421335,1.0008153625
754.8000000000,1.0007149006,0.9882834339,1.0010909823,1.0018247679,1.0004499887
765.0000000000,1.0009655851,0.8973867426,1.0209396104,0.9977297278,0.9994698321
775.2000000000,0.9999666860,0.9990729291,1.0009070181,1.0002939077,0.9994534413
785.4000000000,1.0003555937,0.9992824497,0.9994241416,1.0138175185,1.0001309163
795.6000000000,0.9938949808,1.0007055555,0.9999394921,1.0011901937,0.9995225601
805.8000000000,1.0015057185,0.9989267907,1.0005149309,1.0003185424,0.9982054614
816.0000000000,0.9996434180,0.9999241688,1.0113488816,0.9997196217,1.0006594295
826.2000000000,1.0017020530,1.0001855272,1.0057672151,1.0017210842,0.9812545151
836.4000000000,1.0021403781,1.0123770440,0.9980559723,0.9915973575,1.0029583680
846.6000000000,1.0005028768,1.0001318761,1.0003430268,1.0002074862,0.9934575098
856.8000000000,0.9987831826,1.0016551714,0.9950486248,0.9997758519,1.0016426232
867.0000000000,0.9981416487,1.0007403185,1.0004249229,0.9998205613,1.0010359183
877.2000000000,1.0024927698,0.9992667739,1.0031989181,0.9922904507,1.0019871708
887.4000000000,0.9929888773,1.0009992251,0.9967931353,1.0002897020,1.0011769894
897.6000000000,0.9993639002,0.9998883728,1.0003381550,0.9992632713,0.9998150396
907.8000000000,1.0002386678,1.0013756206,1.0013114686,0.9997305645,0.9996661395
918.0000000000,0.9988849184,1.0016518766,0.9977798265,0.9994253636,0.9995707479
928.2000000000,0.9863243813,0.9754975358,0.9904947230,0.9983539038,0.9978880000
938.4000000000,0.9890219429,1.0284650734,0.9685937465,1.0001257800,0.9998906870
948.6000000000,1.0019420338,1.0021488972,1.0024827735,0.9967055554,1.0003895462
958.8000000000,0.9998075811,1.0003872883,0.9978530700,1.0000155951,1.0001084526
969.0000000000,0.9930897615,1.0000073603,0.9997377241,1.0015023837,0.9997854574
979.2000000000,0.9945641028,1.0003276649,0.9997087275,1.0000415573,0.9904232834
989.4000000000,0.9998820823,1.0000001420,1.0008312239,1.0021618664,1.0078136262
999.6000000000,1.0006491795,1.0008896566,0.9958152835,0.9987616627,1.0002551799
1009.8000000000,0.9996936773,0.9977102402,1.0394986930,0.9996153988,1.0027317557
1020.0000000000,0.9987939636,0.9998660220,1.0006074188,0.9988971672,1.0029167524
1030.2000000000,1.0010933032,0.9904637595,1.0003732667,0.9951873361,1.0026213825
1040.4000000000,0.9991460801,1.0007316476,1.0030884670,0.9994165427,0.9997190845
1050.6000000000,0.9997594992,1.0004921445,0.9657845181,0.9995992441,1.0011734084
1060.8000000000,1.0114496888,1.0011608481,0.9984284089,1.0006221597,0.9998128089
1071.0000000000,1.0005840851,1.0004999337,1.0005481773,0.9998041278,1.0025468277
1081.2000000000,1.0017262982,1.0024797910,1.0069693110,0.9999194072,0.9865084902
1091.4000000000,0.9997936680,0.9985260450,1.0001620218,1.0023570804,1.0005670006
1101.6000000000,1.0016766151,1.0005027358,0.9989658394,1.0100122804,0.9996544144
1111.8000000000,1.0001487893,0.9998788117,1.0014022587,1.0015382086,0.9933813929
1122.0000000000,0.9967642901,0.9994551743,0.9893649473,0.9992385849,1.0186214551
1132.2000000000,0.9994863544,0.9996010891,1.0008411343,1.0014321891,0.9998534333
1142.4000000000,0.9989494190,1.0009320091,1.0027188573,1.0000277302,1.0016542222
1152.6000000000,1.0008825352,1.0005587852,1.0009000644,1.0585402571,0.9959039472
1162.8000000000,1.0009030260,0.9999116769,1.0005804491,1.0012246544,0.9995049141
1173.0000000000,1.0000077176,0.9993729195,0.9994028611,0.9829195313,0.9996984425
1183.2000000000,1.0118712461,0.9997880963,0.9999379129,1.0009390992,0.9999703359
1193.4000000000,1.0005898089,1.0007047261,1.0018990601,1.0006190634,0.9996887151
1203.6000000000,0.9895984438,0.9998274583,1.0127745198,1.0006630439,1.0196500326
1213.8000000000,1.0003419398,0.9996543644,1.0003086323,1.0013584075,0.9983732330
1224.0000000000,1.0005686522,1.0004831213,1.0001464049,1.0021192677,0.9990564381
1234.2000000000,0.9901015618,0.9991086705,1.0036741658,0.9924171833,0.9997352523
1244.4000000000,1.0011993145,0.9996420746,1.0008584782,1.0005358114,1.0026339284
1254.6000000000,1.0000807285,0.9978841231,0.9869240347,0.9997407877,0.9971599679
1264.8000000000,1.0000394822,1.0021985912,0.9998209976,0.9997376248,1.0013460376
1275.0000000000,0.9984378261,0.9985185195,1.0011019836,0.9987638198,1.0011667420
1285.2000000000,0.9972509314,0.9958214776,0.9977769049,1.0000486104,1.0000456588
1295.4000000000,1.0004074054,1.0027980927,0.9983448405,0.9991448542,0.9995385167
1305.6000000000,0.9959338332,0.9940633814,1.0013039368,0.9939843035,1.0027050532
1315.8000000000,0.9886670727,0.9881840386,1.0004150677,0.9971971634,1.0001259440
1326.0000000000,1.0032466877,1.0092115216,0.9948409560,1.0005068577,0.9998172287
1336.2000000000,1.0012666701,0.9996375981,0.9985260926,0.9934837279,1.0020745635
1346.4000000000,0.9974205529,0.9998818356,1.0004273608,1.0006097121,1.0032482618
1356.6000000000,1.0015486316,1.0020357131,0.9990558196,1.0019517015,0.9997433121
1366.8000000000,0.9998445100,1.0011021737,1.0023060334,0.9978626019,1.0002704913
1377.0000000000,0.9995616542,1.0004217183,1.0743182570,0.9999220919,0.9917188531
1387.2000000000,0.9987911704,1.0007376216,0.9993124855,1.0004212728,1.0015201560
1397.4000000000,1.0002543841,1.0000127973,0.9999859437,0.9997223238,1.0050299245
1407.6000000000,1.0010626160,0.9995840796,1.0009083345,0.9971458750,0.9972544989
1417.8000000000,0.9895095145,1.0008084151,1.0007915464,0.9996072440,1.0007795482
1428.0000000000,1.0001975969,0.9997853022,1.0004213566,0.9999377363,1.0007832314
1438.2000000000,1.0004593433,0.9913131780,0.9982514612,1.0013151331,1.0042732679
1448.4000000000,0.9972127937,1.0045272025,0.9999101100,0.9998078458,1.0003974867
1458.6000000000,0.9983762176,0.9942676135,0.9875290181,1.0004500744,0.9969986338
1468.8000000000,0.9996086510,1.0050196401,0.9999323581,1.0030699921,0.9989375466
1479.0000000000,1.0010871988,0.9991876658,0.9983560006,1.0006288266,1.0052489714
1489.2000000000,1.0002057649,1.0005989662,1.0016131837,0.9996071789,1.0010579990
1499.4000000000,1.0025584390,1.0006274567,1.0027728841,1.0012631316,1.0006077827
1509.6000000000,0.9879015037,0.9955361310,0.9940729915,1.0002583409,1.0019921396
1519.8000000000,0.9999179601,1.0007780749,0.9790611959,1.0020932919,1.0014495227
1530.0000000000,1.0000107537,1.0023544018,1.0025762841,1.0015854130,1.0009587586
1540.2000000000,1.0004673712,1.0010384719,1.0002499661,0.9848275669,0.9995678948
1550.4000000000,0.9984396726,1.0018493479,0.9998783486,0.9967803041,1.0001317480
1560.6000000000,0.9979801661,1.0014551671,0.9998928473,0.9993782641,1.0013405914
1570.8000000000,1.0000667883,0.9982952332,1.0003748383,0.9911575870,1.0018525501
1581.0000000000,0.9991108567,1.0000238198,0.9996690670,1.0005425176,0.9997989600
1591.2000000000,0.9994973601,1.0006204136,0.9999301445,1.0006455175,0.9996936969
