# Generated by QuTiP: 301x2 real matrix in decimal format [',' separated values].
2.0333333333,0.0659179717
2.0666666667,0.0636216840
2.1000000000,0.0614449891
2.1333333333,0.0593798676
2.1666666667,0.0574189079
2.2000000000,0.0555552647
2.2333333333,0.0537826170
2.2666666667,0.0520951284
2.3000000000,0.0504874079
2.3333333333,0.0489544738
2.3666666667,0.0474917202
2.4000000000,0.0460948852
2.4333333333,0.0447600227
2.4666666667,0.0434834755
2.5000000000,0.0422618515
2.5333333333,0.0410920016
2.5666666667,0.0399709994
2.6000000000,0.0388961232
2.6333333333,0.0378648391
2.6666666667,0.0368747859
2.7000000000,0.0359237614
2.7333333333,0.0350097096
2.7666666667,0.0341307094
2.8000000000,0.0332849639
2.8333333333,0.0324707914
2.8666666667,0.0316866159
2.9000000000,0.0309309600
2.9333333333,0.0302024368
2.9666666667,0.0294997439
3.0000000000,0.0288216570
3.0333333333,0.0281670241
3.0666666667,0.0275347610
3.1000000000,0.0269238459
3.1333333333,0.0263333155
3.1666666667,0.0257622607
3.2000000000,0.0252098234
3.2333333333,0.0246751926
3.2666666667,0.0241576015
3.3000000000,0.0236563246
3.3333333333,0.0231706752
3.3666666667,0.0227000026
3.4000000000,0.0222436900
3.4333333333,0.0218011526
3.4666666667,0.0213718350
3.5000000000,0.0209552102
3.5333333333,0.0205507773
3.5666666667,0.0201580600
3.6000000000,0.0197766056
3.6333333333,0.0194059830
3.6666666667,0.0190457819
3.7000000000,0.0186956113
3.7333333333,0.0183550986
3.7666666667,0.0180238886
3.8000000000,0.0177016422
3.8333333333,0.0173880361
3.8666666667,0.0170827613
3.9000000000,0.0167855227
3.9333333333,0.0164960383
3.9666666667,0.0162140383
4.0000000000,0.0159392649
4.0333333333,0.0156714713
4.0666666667,0.0154104211
4.1000000000,0.0151558880
4.1333333333,0.0149076552
4.1666666667,0.0146655149
4.2000000000,0.0144292680
4.2333333333,0.0141987232
4.2666666667,0.0139736973
4.3000000000,0.0137540142
4.3333333333,0.0135395050
4.3666666667,0.0133300073
4.4000000000,0.0131253653
4.4333333333,0.0129254290
4.4666666667,0.0127300543
4.5000000000,0.0125391026
4.5333333333,0.0123524406
4.5666666667,0.0121699399
4.6000000000,0.0119914771
4.6333333333,0.0118169332
4.6666666667,0.0116461936
4.7000000000,0.0114791480
4.7333333333,0.0113156898
4.7666666667,0.0111557166
4.8000000000,0.0109991295
4.8333333333,0.0108458330
4.8666666667,0.0106957351
4.9000000000,0.0105487470
4.9333333333,0.0104047829
4.9666666667,0.0102637600
5.0000000000,0.0101255983
