# Generated by QuTiP: 301x2 real matrix in decimal format [',' separated values].
-2.8000000000,0.0426328769
-2.7666666667,0.0439735248
-2.7333333333,0.0453792922
-2.7000000000,0.0468542236
-2.6666666667,0.0484026282
-2.6333333333,0.0500290894
-2.6000000000,0.0517384727
-2.5666666667,0.0535359293
-2.5333333333,0.0554268948
-2.5000000000,0.0574170817
-2.4666666667,0.0595124622
-2.4333333333,0.0617192394
-2.4000000000,0.0640438028
-2.3666666667,0.0664926645
-2.3333333333,0.0690723696
-2.3000000000,0.0717893763
-2.2666666667,0.0746498966
-2.2333333333,0.0776596910
-2.2000000000,0.0808238066
-2.1666666667,0.0841462514
-2.1333333333,0.0876295943
-2.1000000000,0.0912744844
-2.0666666667,0.0950790882
-2.0333333333,0.0990384455
-2.0000000000,0.1031437620
-1.9666666667,0.1073816640
-1.9333333333,0.1117334676
-1.9000000000,0.1161745339
-1.8666666667,0.1206738128
-1.8333333333,0.1251937024
-1.8000000000,0.1296903707
-1.7666666667,0.1341146852
-1.7333333333,0.1384138718
-1.7000000000,0.1425339561
-1.6666666667,0.1464229345
-1.6333333333,0.1500344809
-1.6000000000,0.1533318422
-1.5666666667,0.1562914462
-1.5333333333,0.1589056882
-1.5000000000,0.1611844041
-1.4666666667,0.1631546962
-1.4333333333,0.1648590249
-1.4000000000,0.1663517646
-1.3666666667,0.1676946792
-1.3333333333,0.1689519440
-1.3000000000,0.1701854047
-1.2666666667,0.1714507197
-1.2333333333,0.1727949136
-1.2000000000,0.1742556956
-1.1666666667,0.1758626935
-1.1333333333,0.1776405230
-1.1000000000,0.1796133577
-1.0666666667,0.1818104288
-1.0333333333,0.1842717111
-1.0000000000,0.1870530451
-0.9666666667,0.1902301343
-0.9333333333,0.1939012414
-0.9000000000,0.1981888427
-0.8666666667,0.2032408209
-0.8333333333,0.2092318400
-0.8000000000,0.2163653128
-0.7666666667,0.2248759526
-0.7333333333,0.2350324292
-0.7000000000,0.2471392500
-0.6666666667,0.2615366636
-0.6333333333,0.2785970974
-0.6000000000,0.2987163536
-0.5666666667,0.3222975727
-0.5333333333,0.3497260299
-0.5000000000,0.3813334728
-0.4666666667,0.4173522405
-0.4333333333,0.4578619206
-0.4000000000,0.5027343814
-0.3666666667,0.5515856083
-0.3333333333,0.6037434127
-0.3000000000,0.6582378277
-0.2666666667,0.7138164333
-0.2333333333,0.7689823066
-0.2000000000,0.8220504224
-0.1666666667,0.8712199403
-0.1333333333,0.9146628071
-0.1000000000,0.9506298280
-0.0666666667,0.9775714942
-0.0333333333,0.9942632977
0.0000000000,0.9999178549
0.0333333333,0.9942632977
0.0666666667,0.9775714942
0.1000000000,0.9506298280
0.1333333333,0.9146628071
0.1666666667,0.8712199403
0.2000000000,0.8220504224
0.2333333333,0.7689823066
0.2666666667,0.7138164333
0.3000000000,0.6582378277
0.3333333333,0.6037434127
0.3666666667,0.5515856083
0.4000000000,0.5027343814
0.4333333333,0.4578619206
0.4666666667,0.4173522405
0.5000000000,0.3813334728
0.5333333333,0.3497260299
0.5666666667,0.3222975727
0.6000000000,0.2987163536
0.6333333333,0.2785970974
0.6666666667,0.2615366636
0.7000000000,0.2471392500
0.7333333333,0.2350324292
0.7666666667,0.2248759526
0.8000000000,0.2163653128
0.8333333333,0.2092318400
0.8666666667,0.2032408209
0.9000000000,0.1981888427
0.9333333333,0.1939012414
0.9666666667,0.1902301343
1.0000000000,0.1870530451
1.0333333333,0.1842717111
1.0666666667,0.1818104288
1.1000000000,0.1796133577
1.1333333333,0.1776405230
1.1666666667,0.1758626935
1.2000000000,0.1742556956
1.2333333333,0.1727949136
1.2666666667,0.1714507197
1.3000000000,0.1701854047
1.3333333333,0.1689519440
1.3666666667,0.1676946792
1.4000000000,0.1663517646
1.4333333333,0.1648590249
1.4666666667,0.1631546962
1.5000000000,0.1611844041
1.5333333333,0.1589056882
1.5666666667,0.1562914462
1.6000000000,0.1533318422
1.6333333333,0.1500344809
1.6666666667,0.1464229345
1.7000000000,0.1425339561
1.7333333333,0.1384138718
1.7666666667,0.1341146852
1.8000000000,0.1296903707
1.8333333333,0.1251937024
1.8666666667,0.1206738128
1.9000000000,0.1161745339
1.9333333333,0.1117334676
1.9666666667,0.1073816640
2.0000000000,0.1031437620
2.0333333333,0.0990384455
2.0666666667,0.0950790882
2.1000000000,0.0912744844
2.1333333333,0.0876295943
2.1666666667,0.0841462514
2.2000000000,0.0808238066
2.2333333333,0.0776596910
2.2666666667,0.0746498966
2.3000000000,0.0717893763
2.3333333333,0.0690723696
2.3666666667,0.0664926645
2.4000000000,0.0640438028
2.4333333333,0.0617192394
2.4666666667,0.0595124622
2.5000000000,0.0574170817
2.5333333333,0.0554268948
2.5666666667,0.0535359293
2.6000000000,0.0517384727
2.6333333333,0.0500290894
2.6666666667,0.0484026282
2.7000000000,0.0468542236
2.7333333333,0.0453792922
2.7666666667,0.0439735248
2.8000000000,0.0426328769
2.8333333333,0.0413535568
2.8666666667,0.0401320135
2.9000000000,0.0389649232
2.9333333333,0.0378491767
2.9666666667,0.0367818660
3.0000000000,0.0357602717
3.0333333333,0.0347818508
3.0666666667,0.0338442251
3.1000000000,0.0329451699
3.1333333333,0.0320826037
3.1666666667,0.0312545781
3.2000000000,0.0304592688
3.2333333333,0.0296949669
3.2666666667,0.0289600707
3.3000000000,0.0282530785
3.3333333333,0.0275725812
3.3666666667,0.0269172564
3.4000000000,0.0262858619
3.4333333333,0.0256772303
3.4666666667,0.0250902641
3.5000000000,0.0245239305
3.5333333333,0.0239772574
3.5666666667,0.0234493290
3.6000000000,0.0229392821
3.6333333333,0.0224463026
3.6666666667,0.0219696225
3.7000000000,0.0215085163
3.7333333333,0.0210622987
3.7666666667,0.0206303220
3.8000000000,0.0202119734
3.8333333333,0.0198066730
3.8666666667,0.0194138716
3.9000000000,0.0190330489
3.9333333333,0.0186637115
3.9666666667,0.0183053917
4.0000000000,0.0179576454
4.0333333333,0.0176200508
4.0666666667,0.0172922075
4.1000000000,0.0169737345
4.1333333333,0.0166642698
4.1666666667,0.0163634688
4.2000000000,0.0160710034
4.2333333333,0.0157865612
4.2666666667,0.0155098444
4.3000000000,0.0152405692
4.3333333333,0.0149784648
4.3666666667,0.0147232729
4.4000000000,0.0144747469
4.4333333333,0.0142326511
4.4666666667,0.0139967604
4.5000000000,0.0137668597
4.5333333333,0.0135427432
4.5666666667,0.0133242140
4.6000000000,0.0131110837
4.6333333333,0.0129031718
4.6666666667,0.0127003054
4.7000000000,0.0125023190
4.7333333333,0.0123090538
4.7666666667,0.0121203575
4.8000000000,0.0119360841
4.8333333333,0.0117560933
4.8666666667,0.0115802506
4.9000000000,0.0114084267
4.9333333333,0.0112404975
4.9666666667,0.0110763435
5.0000000000,0.0109158502
