# Generated by QuTiP: 301x2 real matrix in decimal format [',' separated values].
-1.9666666667,0.0595468880
-1.9333333333,0.0614923427
-1.9000000000,0.0635324107
-1.8666666667,0.0656731706
-1.8333333333,0.0679211830
-1.8000000000,0.0702835349
-1.7666666667,0.0727678900
-1.7333333333,0.0753825432
-1.7000000000,0.0781364820
-1.6666666667,0.0810394536
-1.6333333333,0.0841020404
-1.6000000000,0.0873357424
-1.5666666667,0.0907530703
-1.5333333333,0.0943676476
-1.5000000000,0.0981943250
-1.4666666667,0.1022493072
-1.4333333333,0.1065502940
-1.4000000000,0.1111166370
-1.3666666667,0.1159695140
-1.3333333333,0.1211321230
-1.3000000000,0.1266298965
-1.2666666667,0.1324907402
-1.2333333333,0.1387452961
-1.2000000000,0.1454272330
-1.1666666667,0.1525735661
-1.1333333333,0.1602250060
-1.1000000000,0.1684263388
-1.0666666667,0.1772268363
-1.0333333333,0.1866806930
-1.0000000000,0.1968474867
-0.9666666667,0.2077926528
-0.9333333333,0.2195879597
-0.9000000000,0.2323119636
-0.8666666667,0.2460504131
-0.8333333333,0.2608965579
-0.8000000000,0.2769513007
-0.7666666667,0.2943231039
-0.7333333333,0.3131275318
-0.7000000000,0.3334862659
-0.6666666667,0.3555253763
-0.6333333333,0.3793725621
-0.6000000000,0.4051529887
-0.5666666667,0.4329832463
-0.5333333333,0.4629628435
-0.5000000000,0.4951625348
-0.4666666667,0.5296087163
-0.4333333333,0.5662631695
-0.4000000000,0.6049977554
-0.3666666667,0.6455644935
-0.3333333333,0.6875631031
-0.3000000000,0.7304107292
-0.2666666667,0.7733218778
-0.2333333333,0.8153092181
-0.2000000000,0.8552154391
-0.1666666667,0.8917804477
-0.1333333333,0.9237370822
-0.1000000000,0.9499168801
-0.0666666667,0.9693426436
-0.0333333333,0.9812910148
0.0000000000,0.9853227018
0.0333333333,0.9812910148
0.0666666667,0.9693426436
0.1000000000,0.9499168801
0.1333333333,0.9237370822
0.1666666667,0.8917804477
0.2000000000,0.8552154391
0.2333333333,0.8153092181
0.2666666667,0.7733218778
0.3000000000,0.7304107292
0.3333333333,0.6875631031
0.3666666667,0.6455644935
0.4000000000,0.6049977554
0.4333333333,0.5662631695
0.4666666667,0.5296087163
0.5000000000,0.4951625348
0.5333333333,0.4629628435
0.5666666667,0.4329832463
0.6000000000,0.4051529887
0.6333333333,0.3793725621
0.6666666667,0.3555253763
0.7000000000,0.3334862659
0.7333333333,0.3131275318
0.7666666667,0.2943231039
0.8000000000,0.2769513007
0.8333333333,0.2608965579
0.8666666667,0.2460504131
0.9000000000,0.2323119636
0.9333333333,0.2195879597
0.9666666667,0.2077926528
1.0000000000,0.1968474867
1.0333333333,0.1866806930
1.0666666667,0.1772268363
1.1000000000,0.1684263388
1.1333333333,0.1602250060
1.1666666667,0.1525735661
1.2000000000,0.1454272330
1.2333333333,0.1387452961
1.2666666667,0.1324907402
1.3000000000,0.1266298965
1.3333333333,0.1211321230
1.3666666667,0.1159695140
1.4000000000,0.1111166370
1.4333333333,0.1065502940
1.4666666667,0.1022493072
1.5000000000,0.0981943250
1.5333333333,0.0943676476
1.5666666667,0.0907530703
1.6000000000,0.0873357424
1.6333333333,0.0841020404
1.6666666667,0.0810394536
1.7000000000,0.0781364820
1.7333333333,0.0753825432
1.7666666667,0.0727678900
1.8000000000,0.0702835349
1.8333333333,0.0679211830
1.8666666667,0.0656731706
1.9000000000,0.0635324107
1.9333333333,0.0614923427
1.9666666667,0.0595468880
2.0000000000,0.0576904090
2.0333333333,0.0559176725
2.0666666667,0.0542238158
2.1000000000,0.0526043169
2.1333333333,0.0510549667
2.1666666667,0.0495718437
2.2000000000,0.0481512918
2.2333333333,0.0467898989
2.2666666667,0.0454844784
2.3000000000,0.0442320517
2.3333333333,0.0430298324
2.3666666667,0.0418752120
2.4000000000,0.0407657466
2.4333333333,0.0396991447
2.4666666667,0.0386732563
2.5000000000,0.0376860626
2.5333333333,0.0367356667
2.5666666667,0.0358202848
2.6000000000,0.0349382388
2.6333333333,0.0340879483
2.6666666667,0.0332679245
2.7000000000,0.0324767639
2.7333333333,0.0317131421
2.7666666667,0.0309758094
2.8000000000,0.0302635851
2.8333333333,0.0295753533
2.8666666667,0.0289100589
2.9000000000,0.0282667035
2.9333333333,0.0276443420
2.9666666667,0.0270420789
3.0000000000,0.0264590657
3.0333333333,0.0258944978
3.0666666667,0.0253476116
3.1000000000,0.0248176824
3.1333333333,0.0243040219
3.1666666667,0.0238059762
3.2000000000,0.0233229234
3.2333333333,0.0228542721
3.2666666667,0.0223994597
3.3000000000,0.0219579503
3.3333333333,0.0215292336
3.3666666667,0.0211128235
3.4000000000,0.0207082565
3.4333333333,0.0203150904
3.4666666667,0.0199329035
3.5000000000,0.0195612932
3.5333333333,0.0191998750
3.5666666667,0.0188482817
3.6000000000,0.0185061624
3.6333333333,0.0181731814
3.6666666667,0.0178490179
3.7000000000,0.0175333649
3.7333333333,0.0172259284
3.7666666667,0.0169264270
3.8000000000,0.0166345913
3.8333333333,0.0163501629
3.8666666667,0.0160728945
3.9000000000,0.0158025485
3.9333333333,0.0155388974
3.9666666667,0.0152817229
4.0000000000,0.0150308151
4.0333333333,0.0147859729
4.0666666667,0.0145470030
4.1000000000,0.0143137196
4.1333333333,0.0140859444
4.1666666667,0.0138635057
4.2000000000,0.0136462385
4.2333333333,0.0134339843
4.2666666667,0.0132265903
4.3000000000,0.0130239096
4.3333333333,0.0128258008
4.3666666667,0.0126321276
4.4000000000,0.0124427589
4.4333333333,0.0122575682
4.4666666667,0.0120764337
4.5000000000,0.0118992380
4.5333333333,0.0117258679
4.5666666667,0.0115562141
4.6000000000,0.0113901713
4.6333333333,0.0112276379
4.6666666667,0.0110685156
4.7000000000,0.0109127097
4.7333333333,0.0107601288
4.7666666667,0.0106106844
4.8000000000,0.0104642912
4.8333333333,0.0103208663
4.8666666667,0.0101803301
4.9000000000,0.0100426051
4.9333333333,0.0099076165
4.9666666667,0.0097752917
5.0000000000,0.0096455607
