# Generated by QuTiP: 401x2 real matrix in decimal format [',' separated values].
-0.8000000000,0.2728101063
-0.7500000000,0.2992689621
-0.7000000000,0.3293098942
-0.6500000000,0.3632606872
-0.6000000000,0.4014905474
-0.5500000000,0.4443673630
-0.5000000000,0.4921904957
-0.4500000000,0.5450937621
-0.4000000000,0.6029098884
-0.3500000000,0.6649921586
-0.3000000000,0.7300035757
-0.2500000000,0.7957123125
-0.2000000000,0.8588735908
-0.1500000000,0.9153169287
-0.1000000000,0.9603563795
-0.0500000000,0.9895533874
0.0000000000,0.9996809477
0.0500000000,0.9895533874
0.1000000000,0.9603563795
0.1500000000,0.9153169287
0.2000000000,0.8588735908
0.2500000000,0.7957123125
0.3000000000,0.7300035757
0.3500000000,0.6649921586
0.4000000000,0.6029098884
0.4500000000,0.5450937621
0.5000000000,0.4921904957
0.5500000000,0.4443673630
0.6000000000,0.4014905474
0.6500000000,0.3632606872
0.7000000000,0.3293098942
0.7500000000,0.2992689621
0.8000000000,0.2728101063
0.8500000000,0.2496590407
0.9000000000,0.2295552801
0.9500000000,0.2121539578
1.0000000000,0.1969501502
1.0500000000,0.1833638831
1.1000000000,0.1709419874
1.1500000000,0.1594522994
1.2000000000,0.1488153334
1.2500000000,0.1390031957
1.3000000000,0.1299860635
1.3500000000,0.1217197477
1.4000000000,0.1141494824
1.4500000000,0.1072162548
1.5000000000,0.1008614955
1.5500000000,0.0950297639
1.6000000000,0.0896700029
1.6500000000,0.0847359349
1.7000000000,0.0801859939
1.7500000000,0.0759830308
1.8000000000,0.0720939237
1.8500000000,0.0684891653
1.9000000000,0.0651424636
1.9500000000,0.0620303720
2.0000000000,0.0591319550
2.0500000000,0.0564284919
2.1000000000,0.0539032145
2.1500000000,0.0515410776
2.2000000000,0.0493285577
2.2500000000,0.0472534774
2.3000000000,0.0453048517
2.3500000000,0.0434727537
2.4000000000,0.0417481973
2.4500000000,0.0401230335
2.5000000000,0.0385898607
2.5500000000,0.0371419450
2.6000000000,0.0357731502
2.6500000000,0.0344778758
2.7000000000,0.0332510030
2.7500000000,0.0320878464
2.8000000000,0.0309841106
2.8500000000,0.0299358530
2.9000000000,0.0289394495
2.9500000000,0.0279915646
3.0000000000,0.0270891245
3.0500000000,0.0262292929
3.1000000000,0.0254094498
3.1500000000,0.0246271717
3.2000000000,0.0238802148
3.2500000000,0.0231664991
3.3000000000,0.0224840945
3.3500000000,0.0218312079
3.4000000000,0.0212061719
3.4500000000,0.0206074346
3.5000000000,0.0200335499
3.5500000000,0.0194831693
3.6000000000,0.0189550338
3.6500000000,0.0184479673
3.7000000000,0.0179608698
3.7500000000,0.0174927120
3.8000000000,0.0170425295
3.8500000000,0.0166094184
3.9000000000,0.0161925304
3.9500000000,0.0157910693
4.0000000000,0.0154042866
4.0500000000,0.0150314786
4.1000000000,0.0146719832
4.1500000000,0.0143251766
4.2000000000,0.0139904713
4.2500000000,0.0136673129
4.3000000000,0.0133551785
4.3500000000,0.0130535743
4.4000000000,0.0127620338
4.4500000000,0.0124801157
4.5000000000,0.0122074029
4.5500000000,0.0119435004
4.6000000000,0.0116880339
4.6500000000,0.0114406490
4.7000000000,0.0112010095
4.7500000000,0.0109687965
4.8000000000,0.0107437073
4.8500000000,0.0105254543
4.9000000000,0.0103137643
4.9500000000,0.0101083777
5.0000000000,0.0099090473
5.0500000000,0.0097155381
5.1000000000,0.0095276263
5.1500000000,0.0093450987
5.2000000000,0.0091677520
5.2500000000,0.0089953925
5.3000000000,0.0088278356
