# Generated by QuTiP: 401x2 real matrix in decimal format [',' separated values].
7.3000000000,0.0108163807
7.3500000000,0.0112176435
7.4000000000,0.0116410838
7.4500000000,0.0120885531
7.5000000000,0.0125620047
7.5500000000,0.0130635128
7.6000000000,0.0135953000
7.6500000000,0.0141597691
7.7000000000,0.0147595362
7.7500000000,0.0153974661
7.8000000000,0.0160767083
7.8500000000,0.0168007369
7.9000000000,0.0175733939
7.9500000000,0.0183989368
8.0000000000,0.0192820935
8.0500000000,0.0202281239
8.1000000000,0.0212428906
8.1500000000,0.0223329407
8.2000000000,0.0235055995
8.2500000000,0.0247690793
8.3000000000,0.0261326054
8.3500000000,0.0276065625
8.4000000000,0.0292026650
8.4500000000,0.0309341555
8.5000000000,0.0328160357
8.5500000000,0.0348653375
8.6000000000,0.0371014376
8.6500000000,0.0395464269
8.7000000000,0.0422255403
8.7500000000,0.0451676581
8.8000000000,0.0484058885
8.8500000000,0.0519782406
8.9000000000,0.0559283977
8.9500000000,0.0603065950
9.0000000000,0.0651706008
9.0500000000,0.0705867870
9.1000000000,0.0766312516
9.1500000000,0.0833909221
9.2000000000,0.0909645054
9.2500000000,0.0994630593
9.3000000000,0.1090098147
9.3500000000,0.1197386628
9.4000000000,0.1317904097
9.4500000000,0.1453054855
9.5000000000,0.1604112678
9.5500000000,0.1772016468
9.6000000000,0.1957061323
9.6500000000,0.2158462038
9.7000000000,0.2373786191
9.7500000000,0.2598302705
9.8000000000,0.2824379449
9.8500000000,0.3041182710
9.9000000000,0.3235032352
9.9500000000,0.3390741542
10.0000000000,0.3493996926
