# Generated by QuTiP: 301x2 real matrix in decimal format [',' separated values].
-2.6666666667,0.0089716257
-2.6333333333,0.0134984958
-2.6000000000,0.0090330330
-2.5666666667,0.0188899694
-2.5333333333,0.0135261298
-2.5000000000,0.0051032876
-2.4666666667,0.0077849689
-2.4333333333,0.0148014532
-2.4000000000,0.0072041747
-2.3666666667,0.0144052461
-2.3333333333,0.0087477178
-2.3000000000,0.0071848712
-2.2666666667,0.0078390471
-2.2333333333,0.0119889690
-2.2000000000,0.0100758817
-2.1666666667,0.0044221481
-2.1333333333,0.0051023247
-2.1000000000,0.0037447362
-2.0666666667,0.0076049380
-2.0333333333,0.0014132628
-2.0000000000,0.0087028105
-1.9666666667,0.0089925064
-1.9333333333,0.0111063293
-1.9000000000,0.0064521180
-1.8666666667,0.0083494030
-1.8333333333,0.0072235285
-1.8000000000,0.0053527184
-1.7666666667,0.0035726208
-1.7333333333,0.0022418497
-1.7000000000,0.0072783116
-1.6666666667,0.0063364691
-1.6333333333,0.0032019011
-1.6000000000,0.0056740032
-1.5666666667,0.0009028602
-1.5333333333,0.0008588987
-1.5000000000,0.0160810083
-1.4666666667,0.0119241839
-1.4333333333,0.0076239807
-1.4000000000,0.0095470348
-1.3666666667,0.0053684075
-1.3333333333,0.0039965451
-1.3000000000,0.0083207058
-1.2666666667,0.0070272544
-1.2333333333,0.0055139844
-1.2000000000,0.0013661757
-1.1666666667,0.0081802081
-1.1333333333,0.0016341035
-1.1000000000,0.0112455115
-1.0666666667,0.0011949892
-1.0333333333,0.0049096115
-1.0000000000,0.0004392398
-0.9666666667,0.0090223624
-0.9333333333,0.0070266450
-0.9000000000,0.0004040159
-0.8666666667,0.0067974726
-0.8333333333,0.0002811393
-0.8000000000,0.0002954226
-0.7666666667,0.0118208356
-0.7333333333,0.0004828333
-0.7000000000,0.0018917804
-0.6666666667,0.0038203960
-0.6333333333,0.0007081209
-0.6000000000,0.0072469635
-0.5666666667,0.0053495098
-0.5333333333,0.0171186322
-0.5000000000,0.0109433318
-0.4666666667,0.0107344454
-0.4333333333,0.0048627522
-0.4000000000,0.0130650725
-0.3666666667,0.0110472764
-0.3333333333,0.0166080391
-0.3000000000,0.0180650227
-0.2666666667,0.0162144576
-0.2333333333,0.0215281881
-0.2000000000,0.0259310471
-0.1666666667,0.0538138934
-0.1333333333,0.0728460686
-0.1000000000,0.1286317489
-0.0666666667,0.2313030874
-0.0333333333,0.6207397887
0.0000000000,1.0000012809
0.0333333333,0.5664144853
0.0666666667,0.2696274411
0.1000000000,0.1298209514
0.1333333333,0.0632543854
0.1666666667,0.0483121423
0.2000000000,0.0611001993
0.2333333333,0.0301372940
0.2666666667,0.0203607942
0.3000000000,0.0132227897
0.3333333333,0.0092984647
0.3666666667,0.0160571999
0.4000000000,0.0064951167
0.4333333333,0.0066324641
0.4666666667,0.0064217647
0.5000000000,0.0085267641
0.5333333333,0.0141521539
0.5666666667,0.0027867049
0.6000000000,0.0057907798
0.6333333333,0.0113569254
0.6666666667,0.0216345683
0.7000000000,0.0019316367
0.7333333333,0.0066979154
0.7666666667,0.0132525347
0.8000000000,0.0066691710
0.8333333333,0.0069033689
0.8666666667,0.0092372255
0.9000000000,0.0021871751
0.9333333333,0.0016080950
0.9666666667,0.0094313727
1.0000000000,0.0036631284
1.0333333333,0.0044075586
1.0666666667,0.0001780021
1.1000000000,0.0050197031
1.1333333333,0.0067681917
1.1666666667,0.0032385495
1.2000000000,0.0074085327
1.2333333333,0.0002300256
1.2666666667,0.0074494691
1.3000000000,0.0031488571
1.3333333333,0.0050502956
1.3666666667,0.0082425877
1.4000000000,0.0066784730
1.4333333333,0.0061272034
1.4666666667,0.0073872582
1.5000000000,0.0056175571
1.5333333333,0.0035754203
1.5666666667,0.0028632692
1.6000000000,0.0041212602
1.6333333333,0.0032280781
1.6666666667,0.0028815576
1.7000000000,0.0077840367
1.7333333333,0.0154139920
1.7666666667,0.0070982402
1.8000000000,0.0055343299
1.8333333333,0.0053776148
1.8666666667,0.0044793608
1.9000000000,0.0119355007
1.9333333333,0.0128758404
1.9666666667,0.0103274911
2.0000000000,0.0073149936
2.0333333333,0.0039615099
2.0666666667,0.0067740024
2.1000000000,0.0137512868
2.1333333333,0.0036636058
2.1666666667,0.0158631080
2.2000000000,0.0144139914
2.2333333333,0.0029872937
2.2666666667,0.0087146453
2.3000000000,0.0062677232
2.3333333333,0.0079286887
2.3666666667,0.0119003564
2.4000000000,0.0089850050
2.4333333333,0.0084411674
2.4666666667,0.0060596825
2.5000000000,0.0078140521
2.5333333333,0.0045465620
2.5666666667,0.0120769593
2.6000000000,0.0070467329
2.6333333333,0.0187460506
2.6666666667,0.0097407967
2.7000000000,0.0144764093
2.7333333333,0.0112590764
2.7666666667,0.0071692196
2.8000000000,0.0120892312
2.8333333333,0.0106810216
2.8666666667,0.0184676915
2.9000000000,0.0131812958
2.9333333333,0.0135385701
2.9666666667,0.0178426709
3.0000000000,0.0251562068
3.0333333333,0.0317753779
3.0666666667,0.0139268717
3.1000000000,0.0311683301
3.1333333333,0.0148879033
3.1666666667,0.0162174102
3.2000000000,0.0146848967
3.2333333333,0.0273105430
3.2666666667,0.0244142439
3.3000000000,0.0272170215
3.3333333333,0.0256408262
3.3666666667,0.0314916559
3.4000000000,0.0328729293
3.4333333333,0.0226394795
3.4666666667,0.0184676327
3.5000000000,0.0358345986
3.5333333333,0.0366627641
3.5666666667,0.0233641259
3.6000000000,0.0270696385
3.6333333333,0.0357338217
3.6666666667,0.0323722822
3.7000000000,0.0434751711
3.7333333333,0.0392425076
3.7666666667,0.0405812873
3.8000000000,0.0384682878
3.8333333333,0.0470332197
3.8666666667,0.0422699397
3.9000000000,0.0740231497
3.9333333333,0.0635149817
3.9666666667,0.0537965606
4.0000000000,0.0488769243
4.0333333333,0.0526977261
4.0666666667,0.0662304600
4.1000000000,0.0616882327
4.1333333333,0.0643232966
4.1666666667,0.0665985099
4.2000000000,0.0753815999
4.2333333333,0.0857143372
4.2666666667,0.0915055690
4.3000000000,0.0880533183
4.3333333333,0.0948919718
4.3666666667,0.1109547266
4.4000000000,0.0929758447
4.4333333333,0.1123847588
4.4666666667,0.1232962711
4.5000000000,0.1384345362
4.5333333333,0.1499808778
4.5666666667,0.1636079581
4.6000000000,0.1600136245
4.6333333333,0.1622539289
4.6666666667,0.1656914736
4.7000000000,0.1872928085
4.7333333333,0.1972175409
4.7666666667,0.2118826827
4.8000000000,0.2206090958
4.8333333333,0.2463523194
4.8666666667,0.2582453030
4.9000000000,0.2578547102
4.9333333333,0.2988245839
4.9666666667,0.2942465985
5.0000000000,0.3097759776
