# Generated by QuTiP: 401x2 real matrix in decimal format [',' separated values].
-10.0000000000,0.2400964309
-9.9500000000,0.2346977637
-9.9000000000,0.2266950922
-9.8500000000,0.2166143747
-9.8000000000,0.2050471182
-9.7500000000,0.1925756603
-9.7000000000,0.1797180346
-9.6500000000,0.1668971911
-9.6000000000,0.1544319026
-9.5500000000,0.1425429610
-9.5000000000,0.1313678119
-9.4500000000,0.1209781749
-9.4000000000,0.1113971353
-9.3500000000,0.1026138940
-9.3000000000,0.0945955520
-9.2500000000,0.0872960018
-9.2000000000,0.0806623267
-9.1500000000,0.0746392100
-9.1000000000,0.0691718380
-9.0500000000,0.0642077057
-9.0000000000,0.0596976518
-8.9500000000,0.0555963677
-8.9000000000,0.0518625596
-8.8500000000,0.0484588916
-8.8000000000,0.0453517962
-8.7500000000,0.0425112131
-8.7000000000,0.0399102951
-8.6500000000,0.0375251055
-8.6000000000,0.0353343237
-8.5500000000,0.0333189676
-8.5000000000,0.0314621373
-8.4500000000,0.0297487814
-8.4000000000,0.0281654879
-8.3500000000,0.0267002968
-8.3000000000,0.0253425343
-8.2500000000,0.0240826654
-8.2000000000,0.0229121656
-8.1500000000,0.0218234064
-8.1000000000,0.0208095559
-8.0500000000,0.0198644910
-8.0000000000,0.0189827200
-7.9500000000,0.0181593144
-7.9000000000,0.0173898481
-7.8500000000,0.0166703419
-7.8000000000,0.0159972125
-7.7500000000,0.0153672218
-7.7000000000,0.0147774265
-7.6500000000,0.0142251216
-7.6000000000,0.0137077759
-7.5500000000,0.0132229543
-7.5000000000,0.0127682235
-7.4500000000,0.0123410423
-7.4000000000,0.0119386454
-7.3500000000,0.0115579439
-7.3000000000,0.0111954871
-7.2500000000,0.0108475444
-7.2000000000,0.0105103599
-7.1500000000,0.0101805801
-7.1000000000,0.0098557605
-7.0500000000,0.0095347650
-7.0000000000,0.0092178656
-6.9500000000,0.0089064754
-6.9000000000,0.0086026228
-6.8500000000,0.0083083822
-6.8000000000,0.0080254502
-6.7500000000,0.0077549417
-6.7000000000,0.0074973745
-6.6500000000,0.0072527682
-6.6000000000,0.0070207828
-6.5500000000,0.0068008517
-6.5000000000,0.0065922872
-6.4500000000,0.0063943558
-6.4000000000,0.0062063266
-6.3500000000,0.0060275000
-6.3000000000,0.0058572218
-6.2500000000,0.0056948897
-6.2000000000,0.0055399531
-6.1500000000,0.0053919113
-6.1000000000,0.0052503090
-6.0500000000,0.0051147324
-6.0000000000,0.0049848045
-5.9500000000,0.0048601812
-5.9000000000,0.0047405481
-5.8500000000,0.0046256181
-5.8000000000,0.0045151291
-5.7500000000,0.0044088425
-5.7000000000,0.0043065406
-5.6500000000,0.0042080243
-5.6000000000,0.0041131102
-5.5500000000,0.0040216284
-5.5000000000,0.0039334200
-5.4500000000,0.0038483356
-5.4000000000,0.0037662347
-5.3500000000,0.0036869849
-5.3000000000,0.0036104611
-5.2500000000,0.0035365458
-5.2000000000,0.0034651279
-5.1500000000,0.0033961028
-5.1000000000,0.0033293718
-5.0500000000,0.0032648420
-5.0000000000,0.0032024255
-4.9500000000,0.0031420393
-4.9000000000,0.0030836051
-4.8500000000,0.0030270486
-4.8000000000,0.0029722997
-4.7500000000,0.0029192919
-4.7000000000,0.0028679621
-4.6500000000,0.0028182507
-4.6000000000,0.0027701009
-4.5500000000,0.0027234589
-4.5000000000,0.0026782738
-4.4500000000,0.0026344970
-4.4000000000,0.0025920825
-4.3500000000,0.0025509867
-4.3000000000,0.0025111679
-4.2500000000,0.0024725868
-4.2000000000,0.0024352060
-4.1500000000,0.0023989899
-4.1000000000,0.0023639050
-4.0500000000,0.0023299191
-4.0000000000,0.0022970022
-3.9500000000,0.0022651255
-3.9000000000,0.0022342619
-3.8500000000,0.0022043859
-3.8000000000,0.0021754733
-3.7500000000,0.0021475013
-3.7000000000,0.0021204487
-3.6500000000,0.0020942954
-3.6000000000,0.0020690227
-3.5500000000,0.0020446133
-3.5000000000,0.0020210511
-3.4500000000,0.0019983211
-3.4000000000,0.0019764099
-3.3500000000,0.0019553051
-3.3000000000,0.0019349958
-3.2500000000,0.0019154721
-3.2000000000,0.0018967257
-3.1500000000,0.0018787494
-3.1000000000,0.0018615375
-3.0500000000,0.0018450857
-3.0000000000,0.0018293910
-2.9500000000,0.0018144522
-2.9000000000,0.0018002693
-2.8500000000,0.0017868445
-2.8000000000,0.0017741812
-2.7500000000,0.0017622850
-2.7000000000,0.0017511635
-2.6500000000,0.0017408265
-2.6000000000,0.0017312858
-2.5500000000,0.0017225561
-2.5000000000,0.0017146545
-2.4500000000,0.0017076014
-2.4000000000,0.0017014203
-2.3500000000,0.0016961381
-2.3000000000,0.0016917861
-2.2500000000,0.0016883996
-2.2000000000,0.0016860190
-2.1500000000,0.0016846900
-2.1000000000,0.0016844645
-2.0500000000,0.0016854012
-2.0000000000,0.0016875666
-1.9500000000,0.0016910355
-1.9000000000,0.0016958931
-1.8500000000,0.0017022354
-1.8000000000,0.0017101712
-1.7500000000,0.0017198241
-1.7000000000,0.0017313341
-1.6500000000,0.0017448607
-1.6000000000,0.0017605854
-1.5500000000,0.0017787156
-1.5000000000,0.0017994883
-1.4500000000,0.0018231754
-1.4000000000,0.0018500897
-1.3500000000,0.0018805914
-1.3000000000,0.0019150973
-1.2500000000,0.0019540910
-1.2000000000,0.0019981353
-1.1500000000,0.0020478884
-1.1000000000,0.0021041228
-1.0500000000,0.0021677502
-1.0000000000,0.0022398530
-0.9500000000,0.0023217257
-0.9000000000,0.0024149304
-0.8500000000,0.0025213752
-0.8000000000,0.0026434264
-0.7500000000,0.0027840817
-0.7000000000,0.0029472458
-0.6500000000,0.0031381968
-0.6000000000,0.0033644139
-0.5500000000,0.0036371187
-0.5000000000,0.0039742805
-0.4500000000,0.0044067340
